"Time","Sector","PercentHourlyWorkload","Scenario"
"10:30:00","TMA_DUBROVNIK",23,"PBN"
"10:40:00","TMA_DUBROVNIK",17,"PBN"
"10:50:00","TMA_DUBROVNIK",15,"PBN"
"11:00:00","TMA_DUBROVNIK",14,"PBN"
"11:10:00","TMA_DUBROVNIK",15,"PBN"
"11:20:00","TMA_DUBROVNIK",17,"PBN"
"11:30:00","TMA_DUBROVNIK",19,"PBN"
"11:40:00","TMA_DUBROVNIK",23,"PBN"
"11:50:00","TMA_DUBROVNIK",20,"PBN"
"12:00:00","TMA_DUBROVNIK",19,"PBN"
"12:10:00","TMA_DUBROVNIK",17,"PBN"
"12:20:00","TMA_DUBROVNIK",18,"PBN"
"12:30:00","TMA_DUBROVNIK",20,"PBN"
"12:40:00","TMA_DUBROVNIK",20,"PBN"
"12:50:00","TMA_DUBROVNIK",19,"PBN"
"13:00:00","TMA_DUBROVNIK",19,"PBN"
"13:10:00","TMA_DUBROVNIK",23,"PBN"
"13:20:00","TMA_DUBROVNIK",24,"PBN"
"13:30:00","TMA_DUBROVNIK",23,"PBN"
"13:40:00","TMA_DUBROVNIK",24,"PBN"
"13:50:00","TMA_DUBROVNIK",26,"PBN"
"14:00:00","TMA_DUBROVNIK",27,"PBN"
"14:10:00","TMA_DUBROVNIK",21,"PBN"
"14:20:00","TMA_DUBROVNIK",20,"PBN"
"14:30:00","TMA_DUBROVNIK",20,"PBN"
"14:40:00","TMA_DUBROVNIK",23,"PBN"
"14:50:00","TMA_DUBROVNIK",25,"PBN"
"15:00:00","TMA_DUBROVNIK",30,"PBN"
"15:10:00","TMA_DUBROVNIK",37,"PBN"
"15:20:00","TMA_DUBROVNIK",33,"PBN"
"15:30:00","TMA_DUBROVNIK",29,"PBN"
"15:40:00","TMA_DUBROVNIK",21,"PBN"
"15:50:00","TMA_DUBROVNIK",19,"PBN"
"16:00:00","TMA_DUBROVNIK",15,"PBN"
"16:10:00","TMA_DUBROVNIK",9,"PBN"
"16:20:00","TMA_DUBROVNIK",11,"PBN"
"16:30:00","TMA_DUBROVNIK",14,"PBN"
"16:40:00","TMA_DUBROVNIK",19,"PBN"
"16:50:00","TMA_DUBROVNIK",21,"PBN"
"17:00:00","TMA_DUBROVNIK",21,"PBN"
"17:10:00","TMA_DUBROVNIK",21,"PBN"
"17:20:00","TMA_DUBROVNIK",22,"PBN"
"17:30:00","TMA_DUBROVNIK",22,"PBN"
"17:40:00","TMA_DUBROVNIK",19,"PBN"
"17:50:00","TMA_DUBROVNIK",17,"PBN"
"18:00:00","TMA_DUBROVNIK",15,"PBN"
"18:10:00","TMA_DUBROVNIK",15,"PBN"
"18:20:00","TMA_DUBROVNIK",16,"PBN"
"18:30:00","TMA_DUBROVNIK",21,"PBN"
"18:40:00","TMA_DUBROVNIK",23,"PBN"
"18:50:00","TMA_DUBROVNIK",22,"PBN"
"19:00:00","TMA_DUBROVNIK",22,"PBN"
"19:10:00","TMA_DUBROVNIK",20,"PBN"
"19:20:00","TMA_DUBROVNIK",17,"PBN"
"19:30:00","TMA_DUBROVNIK",13,"PBN"
"19:40:00","TMA_DUBROVNIK",11,"PBN"
"19:50:00","TMA_DUBROVNIK",12,"PBN"
"20:00:00","TMA_DUBROVNIK",12,"PBN"
"20:10:00","TMA_DUBROVNIK",15,"PBN"
"20:20:00","TMA_DUBROVNIK",14,"PBN"
"20:30:00","TMA_DUBROVNIK",12,"PBN"
"20:40:00","TMA_DUBROVNIK",11,"PBN"
"20:50:00","TMA_DUBROVNIK",9,"PBN"
"21:00:00","TMA_DUBROVNIK",8,"PBN"
"21:10:00","TMA_DUBROVNIK",5,"PBN"
"21:20:00","TMA_DUBROVNIK",6,"PBN"
"21:30:00","TMA_DUBROVNIK",5,"PBN"
"21:40:00","TMA_DUBROVNIK",5,"PBN"
"21:50:00","TMA_DUBROVNIK",5,"PBN"
"22:00:00","TMA_DUBROVNIK",4,"PBN"
"22:10:00","TMA_DUBROVNIK",3,"PBN"
"22:20:00","TMA_DUBROVNIK",3,"PBN"
"22:30:00","TMA_DUBROVNIK",3,"PBN"
"22:40:00","TMA_DUBROVNIK",2,"PBN"
"22:50:00","TMA_DUBROVNIK",1,"PBN"
"23:00:00","TMA_DUBROVNIK",1,"PBN"
"23:10:00","TMA_DUBROVNIK",1,"PBN"
"23:20:00","TMA_DUBROVNIK",0,"PBN"
"23:30:00","TMA_DUBROVNIK",0,"PBN"
"23:40:00","TMA_DUBROVNIK",0,"PBN"
"23:50:00","TMA_DUBROVNIK",0,"PBN"
"00:00:00","TMA_OSIJEK",0,"PBN"
"00:10:00","TMA_OSIJEK",0,"PBN"
"00:20:00","TMA_OSIJEK",0,"PBN"
"00:30:00","TMA_OSIJEK",0,"PBN"
"00:40:00","TMA_OSIJEK",0,"PBN"
"00:50:00","TMA_OSIJEK",0,"PBN"
"01:00:00","TMA_OSIJEK",0,"PBN"
"01:10:00","TMA_OSIJEK",0,"PBN"
"01:20:00","TMA_OSIJEK",0,"PBN"
"01:30:00","TMA_OSIJEK",0,"PBN"
"01:40:00","TMA_OSIJEK",0,"PBN"
"01:50:00","TMA_OSIJEK",0,"PBN"
"02:00:00","TMA_OSIJEK",0,"PBN"
"02:10:00","TMA_OSIJEK",0,"PBN"
"02:20:00","TMA_OSIJEK",0,"PBN"
"02:30:00","TMA_OSIJEK",0,"PBN"
"02:40:00","TMA_OSIJEK",0,"PBN"
"02:50:00","TMA_OSIJEK",0,"PBN"
"03:00:00","TMA_OSIJEK",0,"PBN"
"03:10:00","TMA_OSIJEK",0,"PBN"
"03:20:00","TMA_OSIJEK",0,"PBN"
"03:30:00","TMA_OSIJEK",0,"PBN"
"03:40:00","TMA_OSIJEK",0,"PBN"
"03:50:00","TMA_OSIJEK",0,"PBN"
"04:00:00","TMA_OSIJEK",0,"PBN"
"04:10:00","TMA_OSIJEK",3,"PBN"
"04:20:00","TMA_OSIJEK",7,"PBN"
"04:30:00","TMA_OSIJEK",7,"PBN"
"04:40:00","TMA_OSIJEK",7,"PBN"
"04:50:00","TMA_OSIJEK",7,"PBN"
"05:00:00","TMA_OSIJEK",7,"PBN"
"05:10:00","TMA_OSIJEK",4,"PBN"
"05:20:00","TMA_OSIJEK",0,"PBN"
"05:30:00","TMA_OSIJEK",0,"PBN"
"05:40:00","TMA_OSIJEK",0,"PBN"
"05:50:00","TMA_OSIJEK",0,"PBN"
"06:00:00","TMA_OSIJEK",0,"PBN"
"06:10:00","TMA_OSIJEK",0,"PBN"
"06:20:00","TMA_OSIJEK",0,"PBN"
"06:30:00","TMA_OSIJEK",1,"PBN"
"06:40:00","TMA_OSIJEK",3,"PBN"
"06:50:00","TMA_OSIJEK",3,"PBN"
"07:00:00","TMA_OSIJEK",3,"PBN"
"07:10:00","TMA_OSIJEK",3,"PBN"
"07:20:00","TMA_OSIJEK",3,"PBN"
"07:30:00","TMA_OSIJEK",5,"PBN"
"07:40:00","TMA_OSIJEK",7,"PBN"
"07:50:00","TMA_OSIJEK",7,"PBN"
"08:00:00","TMA_OSIJEK",7,"PBN"
"08:10:00","TMA_OSIJEK",7,"PBN"
"08:20:00","TMA_OSIJEK",9,"PBN"
"08:30:00","TMA_OSIJEK",6,"PBN"
"08:40:00","TMA_OSIJEK",3,"PBN"
"08:50:00","TMA_OSIJEK",4,"PBN"
"09:00:00","TMA_OSIJEK",7,"PBN"
"09:10:00","TMA_OSIJEK",9,"PBN"
"09:20:00","TMA_OSIJEK",9,"PBN"
"09:30:00","TMA_OSIJEK",11,"PBN"
"09:40:00","TMA_OSIJEK",12,"PBN"
"09:50:00","TMA_OSIJEK",11,"PBN"
"10:00:00","TMA_OSIJEK",13,"PBN"
"10:10:00","TMA_OSIJEK",17,"PBN"
"10:20:00","TMA_OSIJEK",17,"PBN"
"10:30:00","TMA_OSIJEK",16,"PBN"
"10:40:00","TMA_OSIJEK",15,"PBN"
"10:50:00","TMA_OSIJEK",14,"PBN"
"11:00:00","TMA_OSIJEK",14,"PBN"
"11:10:00","TMA_OSIJEK",13,"PBN"
"11:20:00","TMA_OSIJEK",14,"PBN"
"11:30:00","TMA_OSIJEK",17,"PBN"
"11:40:00","TMA_OSIJEK",20,"PBN"
"11:50:00","TMA_OSIJEK",22,"PBN"
"12:00:00","TMA_OSIJEK",17,"PBN"
"12:10:00","TMA_OSIJEK",12,"PBN"
"12:20:00","TMA_OSIJEK",8,"PBN"
"12:30:00","TMA_OSIJEK",5,"PBN"
"12:40:00","TMA_OSIJEK",1,"PBN"
"12:50:00","TMA_OSIJEK",0,"PBN"
"13:00:00","TMA_OSIJEK",0,"PBN"
"13:10:00","TMA_OSIJEK",0,"PBN"
"13:20:00","TMA_OSIJEK",0,"PBN"
"13:30:00","TMA_OSIJEK",0,"PBN"
"13:40:00","TMA_OSIJEK",0,"PBN"
"13:50:00","TMA_OSIJEK",1,"PBN"
"14:00:00","TMA_OSIJEK",3,"PBN"
"14:10:00","TMA_OSIJEK",3,"PBN"
"14:20:00","TMA_OSIJEK",3,"PBN"
"14:30:00","TMA_OSIJEK",7,"PBN"
"14:40:00","TMA_OSIJEK",10,"PBN"
"14:50:00","TMA_OSIJEK",9,"PBN"
"15:00:00","TMA_OSIJEK",8,"PBN"
"15:10:00","TMA_OSIJEK",7,"PBN"
"15:20:00","TMA_OSIJEK",7,"PBN"
"15:30:00","TMA_OSIJEK",4,"PBN"
"15:40:00","TMA_OSIJEK",0,"PBN"
"15:50:00","TMA_OSIJEK",0,"PBN"
"16:00:00","TMA_OSIJEK",0,"PBN"
"16:10:00","TMA_OSIJEK",0,"PBN"
"16:20:00","TMA_OSIJEK",0,"PBN"
"16:30:00","TMA_OSIJEK",0,"PBN"
"16:40:00","TMA_OSIJEK",0,"PBN"
"16:50:00","TMA_OSIJEK",0,"PBN"
"17:00:00","TMA_OSIJEK",0,"PBN"
"17:10:00","TMA_OSIJEK",0,"PBN"
"17:20:00","TMA_OSIJEK",0,"PBN"
"17:30:00","TMA_OSIJEK",0,"PBN"
"17:40:00","TMA_OSIJEK",0,"PBN"
"17:50:00","TMA_OSIJEK",0,"PBN"
"18:00:00","TMA_OSIJEK",0,"PBN"
"18:10:00","TMA_OSIJEK",0,"PBN"
"18:20:00","TMA_OSIJEK",0,"PBN"
"18:30:00","TMA_OSIJEK",0,"PBN"
"18:40:00","TMA_OSIJEK",1,"PBN"
"18:50:00","TMA_OSIJEK",3,"PBN"
"19:00:00","TMA_OSIJEK",3,"PBN"
"19:10:00","TMA_OSIJEK",7,"PBN"
"19:20:00","TMA_OSIJEK",10,"PBN"
"19:30:00","TMA_OSIJEK",10,"PBN"
"19:40:00","TMA_OSIJEK",9,"PBN"
"19:50:00","TMA_OSIJEK",8,"PBN"
"20:00:00","TMA_OSIJEK",8,"PBN"
"20:10:00","TMA_OSIJEK",6,"PBN"
"20:20:00","TMA_OSIJEK",4,"PBN"
"20:30:00","TMA_OSIJEK",3,"PBN"
"20:40:00","TMA_OSIJEK",3,"PBN"
"20:50:00","TMA_OSIJEK",3,"PBN"
"21:00:00","TMA_OSIJEK",2,"PBN"
"21:10:00","TMA_OSIJEK",1,"PBN"
"21:20:00","TMA_OSIJEK",0,"PBN"
"21:30:00","TMA_OSIJEK",0,"PBN"
"21:40:00","TMA_OSIJEK",0,"PBN"
"21:50:00","TMA_OSIJEK",0,"PBN"
"22:00:00","TMA_OSIJEK",0,"PBN"
"22:10:00","TMA_OSIJEK",0,"PBN"
"22:20:00","TMA_OSIJEK",0,"PBN"
"22:30:00","TMA_OSIJEK",0,"PBN"
"22:40:00","TMA_OSIJEK",0,"PBN"
"22:50:00","TMA_OSIJEK",0,"PBN"
"23:00:00","TMA_OSIJEK",0,"PBN"
"23:10:00","TMA_OSIJEK",0,"PBN"
"23:20:00","TMA_OSIJEK",0,"PBN"
"23:30:00","TMA_OSIJEK",0,"PBN"
"23:40:00","TMA_OSIJEK",0,"PBN"
"23:50:00","TMA_OSIJEK",0,"PBN"
"00:00:00","TMA_PULA",0,"PBN"
"00:10:00","TMA_PULA",1,"PBN"
"00:20:00","TMA_PULA",2,"PBN"
"00:30:00","TMA_PULA",2,"PBN"
"00:40:00","TMA_PULA",2,"PBN"
"00:50:00","TMA_PULA",2,"PBN"
"01:00:00","TMA_PULA",2,"PBN"
"01:10:00","TMA_PULA",1,"PBN"
"01:20:00","TMA_PULA",0,"PBN"
"01:30:00","TMA_PULA",0,"PBN"
"01:40:00","TMA_PULA",0,"PBN"
"01:50:00","TMA_PULA",0,"PBN"
"02:00:00","TMA_PULA",0,"PBN"
"02:10:00","TMA_PULA",0,"PBN"
"02:20:00","TMA_PULA",0,"PBN"
"02:30:00","TMA_PULA",0,"PBN"
"02:40:00","TMA_PULA",0,"PBN"
"02:50:00","TMA_PULA",0,"PBN"
"03:00:00","TMA_PULA",0,"PBN"
"03:10:00","TMA_PULA",0,"PBN"
"03:20:00","TMA_PULA",0,"PBN"
"03:30:00","TMA_PULA",0,"PBN"
"03:40:00","TMA_PULA",0,"PBN"
"03:50:00","TMA_PULA",0,"PBN"
"04:00:00","TMA_PULA",0,"PBN"
"04:10:00","TMA_PULA",0,"PBN"
"04:20:00","TMA_PULA",0,"PBN"
"04:30:00","TMA_PULA",1,"PBN"
"04:40:00","TMA_PULA",1,"PBN"
"04:50:00","TMA_PULA",1,"PBN"
"05:00:00","TMA_PULA",2,"PBN"
"05:10:00","TMA_PULA",5,"PBN"
"05:20:00","TMA_PULA",8,"PBN"
"05:30:00","TMA_PULA",8,"PBN"
"05:40:00","TMA_PULA",9,"PBN"
"05:50:00","TMA_PULA",13,"PBN"
"06:00:00","TMA_PULA",13,"PBN"
"06:10:00","TMA_PULA",12,"PBN"
"06:20:00","TMA_PULA",12,"PBN"
"06:30:00","TMA_PULA",12,"PBN"
"06:40:00","TMA_PULA",14,"PBN"
"06:50:00","TMA_PULA",14,"PBN"
"07:00:00","TMA_PULA",15,"PBN"
"07:10:00","TMA_PULA",17,"PBN"
"07:20:00","TMA_PULA",22,"PBN"
"07:30:00","TMA_PULA",27,"PBN"
"07:40:00","TMA_PULA",30,"PBN"
"07:50:00","TMA_PULA",29,"PBN"
"08:00:00","TMA_PULA",32,"PBN"
"08:10:00","TMA_PULA",30,"PBN"
"08:20:00","TMA_PULA",24,"PBN"
"08:30:00","TMA_PULA",23,"PBN"
"08:40:00","TMA_PULA",23,"PBN"
"08:50:00","TMA_PULA",25,"PBN"
"09:00:00","TMA_PULA",28,"PBN"
"09:10:00","TMA_PULA",32,"PBN"
"09:20:00","TMA_PULA",35,"PBN"
"09:30:00","TMA_PULA",37,"PBN"
"09:40:00","TMA_PULA",32,"PBN"
"09:50:00","TMA_PULA",33,"PBN"
"10:00:00","TMA_PULA",33,"PBN"
"10:10:00","TMA_PULA",32,"PBN"
"10:20:00","TMA_PULA",29,"PBN"
"10:30:00","TMA_PULA",25,"PBN"
"10:40:00","TMA_PULA",26,"PBN"
"10:50:00","TMA_PULA",24,"PBN"
"11:00:00","TMA_PULA",21,"PBN"
"11:10:00","TMA_PULA",22,"PBN"
"11:20:00","TMA_PULA",22,"PBN"
"11:30:00","TMA_PULA",26,"PBN"
"11:40:00","TMA_PULA",33,"PBN"
"11:50:00","TMA_PULA",33,"PBN"
"12:00:00","TMA_PULA",31,"PBN"
"12:10:00","TMA_PULA",29,"PBN"
"12:20:00","TMA_PULA",28,"PBN"
"12:30:00","TMA_PULA",23,"PBN"
"12:40:00","TMA_PULA",14,"PBN"
"12:50:00","TMA_PULA",13,"PBN"
"13:00:00","TMA_PULA",15,"PBN"
"13:10:00","TMA_PULA",15,"PBN"
"13:20:00","TMA_PULA",18,"PBN"
"13:30:00","TMA_PULA",19,"PBN"
"13:40:00","TMA_PULA",18,"PBN"
"13:50:00","TMA_PULA",16,"PBN"
"14:00:00","TMA_PULA",13,"PBN"
"14:10:00","TMA_PULA",13,"PBN"
"14:20:00","TMA_PULA",12,"PBN"
"14:30:00","TMA_PULA",12,"PBN"
"14:40:00","TMA_PULA",12,"PBN"
"14:50:00","TMA_PULA",14,"PBN"
"15:00:00","TMA_PULA",15,"PBN"
"15:10:00","TMA_PULA",13,"PBN"
"15:20:00","TMA_PULA",12,"PBN"
"15:30:00","TMA_PULA",13,"PBN"
"15:40:00","TMA_PULA",11,"PBN"
"15:50:00","TMA_PULA",9,"PBN"
"16:00:00","TMA_PULA",8,"PBN"
"16:10:00","TMA_PULA",9,"PBN"
"16:20:00","TMA_PULA",10,"PBN"
"16:30:00","TMA_PULA",8,"PBN"
"16:40:00","TMA_PULA",11,"PBN"
"16:50:00","TMA_PULA",16,"PBN"
"17:00:00","TMA_PULA",22,"PBN"
"17:10:00","TMA_PULA",28,"PBN"
"17:20:00","TMA_PULA",28,"PBN"
"17:30:00","TMA_PULA",25,"PBN"
"17:40:00","TMA_PULA",26,"PBN"
"17:50:00","TMA_PULA",27,"PBN"
"18:00:00","TMA_PULA",26,"PBN"
"18:10:00","TMA_PULA",18,"PBN"
"18:20:00","TMA_PULA",17,"PBN"
"18:30:00","TMA_PULA",23,"PBN"
"18:40:00","TMA_PULA",26,"PBN"
"18:50:00","TMA_PULA",19,"PBN"
"19:00:00","TMA_PULA",19,"PBN"
"19:10:00","TMA_PULA",20,"PBN"
"19:20:00","TMA_PULA",20,"PBN"
"19:30:00","TMA_PULA",15,"PBN"
"19:40:00","TMA_PULA",11,"PBN"
"19:50:00","TMA_PULA",9,"PBN"
"20:00:00","TMA_PULA",6,"PBN"
"20:10:00","TMA_PULA",6,"PBN"
"20:20:00","TMA_PULA",6,"PBN"
"20:30:00","TMA_PULA",6,"PBN"
"20:40:00","TMA_PULA",6,"PBN"
"20:50:00","TMA_PULA",6,"PBN"
"21:00:00","TMA_PULA",6,"PBN"
"21:10:00","TMA_PULA",3,"PBN"
"21:20:00","TMA_PULA",2,"PBN"
"21:30:00","TMA_PULA",1,"PBN"
"21:40:00","TMA_PULA",1,"PBN"
"21:50:00","TMA_PULA",2,"PBN"
"22:00:00","TMA_PULA",4,"PBN"
"22:10:00","TMA_PULA",4,"PBN"
"22:20:00","TMA_PULA",4,"PBN"
"22:30:00","TMA_PULA",3,"PBN"
"22:40:00","TMA_PULA",2,"PBN"
"22:50:00","TMA_PULA",2,"PBN"
"23:00:00","TMA_PULA",0,"PBN"
"23:10:00","TMA_PULA",0,"PBN"
"23:20:00","TMA_PULA",0,"PBN"
"23:30:00","TMA_PULA",0,"PBN"
"23:40:00","TMA_PULA",0,"PBN"
"23:50:00","TMA_PULA",0,"PBN"
"00:00:00","TMA_SPLIT",0,"PBN"
"00:10:00","TMA_SPLIT",0,"PBN"
"00:20:00","TMA_SPLIT",0,"PBN"
"00:30:00","TMA_SPLIT",0,"PBN"
"00:40:00","TMA_SPLIT",0,"PBN"
"00:50:00","TMA_SPLIT",0,"PBN"
"01:00:00","TMA_SPLIT",0,"PBN"
"01:10:00","TMA_SPLIT",0,"PBN"
"01:20:00","TMA_SPLIT",0,"PBN"
"01:30:00","TMA_SPLIT",0,"PBN"
"01:40:00","TMA_SPLIT",0,"PBN"
"01:50:00","TMA_SPLIT",0,"PBN"
"02:00:00","TMA_SPLIT",0,"PBN"
"02:10:00","TMA_SPLIT",0,"PBN"
"02:20:00","TMA_SPLIT",0,"PBN"
"02:30:00","TMA_SPLIT",0,"PBN"
"02:40:00","TMA_SPLIT",0,"PBN"
"02:50:00","TMA_SPLIT",0,"PBN"
"03:00:00","TMA_SPLIT",0,"PBN"
"03:10:00","TMA_SPLIT",0,"PBN"
"03:20:00","TMA_SPLIT",0,"PBN"
"03:30:00","TMA_SPLIT",0,"PBN"
"03:40:00","TMA_SPLIT",0,"PBN"
"03:50:00","TMA_SPLIT",1,"PBN"
"04:00:00","TMA_SPLIT",4,"PBN"
"04:10:00","TMA_SPLIT",4,"PBN"
"04:20:00","TMA_SPLIT",4,"PBN"
"04:30:00","TMA_SPLIT",4,"PBN"
"04:40:00","TMA_SPLIT",6,"PBN"
"04:50:00","TMA_SPLIT",9,"PBN"
"05:00:00","TMA_SPLIT",13,"PBN"
"05:10:00","TMA_SPLIT",17,"PBN"
"05:20:00","TMA_SPLIT",19,"PBN"
"05:30:00","TMA_SPLIT",24,"PBN"
"05:40:00","TMA_SPLIT",24,"PBN"
"05:50:00","TMA_SPLIT",24,"PBN"
"06:00:00","TMA_SPLIT",22,"PBN"
"06:10:00","TMA_SPLIT",26,"PBN"
"06:20:00","TMA_SPLIT",30,"PBN"
"06:30:00","TMA_SPLIT",32,"PBN"
"06:40:00","TMA_SPLIT",41,"PBN"
"06:50:00","TMA_SPLIT",45,"PBN"
"07:00:00","TMA_SPLIT",50,"PBN"
"07:10:00","TMA_SPLIT",49,"PBN"
"07:20:00","TMA_SPLIT",48,"PBN"
"07:30:00","TMA_SPLIT",48,"PBN"
"07:40:00","TMA_SPLIT",45,"PBN"
"07:50:00","TMA_SPLIT",46,"PBN"
"08:00:00","TMA_SPLIT",44,"PBN"
"08:10:00","TMA_SPLIT",45,"PBN"
"08:20:00","TMA_SPLIT",44,"PBN"
"08:30:00","TMA_SPLIT",41,"PBN"
"08:40:00","TMA_SPLIT",48,"PBN"
"08:50:00","TMA_SPLIT",45,"PBN"
"09:00:00","TMA_SPLIT",44,"PBN"
"09:10:00","TMA_SPLIT",40,"PBN"
"09:20:00","TMA_SPLIT",43,"PBN"
"09:30:00","TMA_SPLIT",45,"PBN"
"09:40:00","TMA_SPLIT",41,"PBN"
"09:50:00","TMA_SPLIT",42,"PBN"
"10:00:00","TMA_SPLIT",48,"PBN"
"10:10:00","TMA_SPLIT",51,"PBN"
"10:20:00","TMA_SPLIT",48,"PBN"
"10:30:00","TMA_SPLIT",46,"PBN"
"10:40:00","TMA_SPLIT",45,"PBN"
"10:50:00","TMA_SPLIT",46,"PBN"
"11:00:00","TMA_SPLIT",43,"PBN"
"11:10:00","TMA_SPLIT",53,"PBN"
"11:20:00","TMA_SPLIT",58,"PBN"
"11:30:00","TMA_SPLIT",58,"PBN"
"11:40:00","TMA_SPLIT",56,"PBN"
"11:50:00","TMA_SPLIT",52,"PBN"
"12:00:00","TMA_SPLIT",52,"PBN"
"12:10:00","TMA_SPLIT",40,"PBN"
"12:20:00","TMA_SPLIT",36,"PBN"
"12:30:00","TMA_SPLIT",39,"PBN"
"12:40:00","TMA_SPLIT",38,"PBN"
"12:50:00","TMA_SPLIT",46,"PBN"
"13:00:00","TMA_SPLIT",44,"PBN"
"13:10:00","TMA_SPLIT",42,"PBN"
"13:20:00","TMA_SPLIT",41,"PBN"
"13:30:00","TMA_SPLIT",43,"PBN"
"13:40:00","TMA_SPLIT",42,"PBN"
"13:50:00","TMA_SPLIT",34,"PBN"
"14:00:00","TMA_SPLIT",34,"PBN"
"14:10:00","TMA_SPLIT",37,"PBN"
"14:20:00","TMA_SPLIT",45,"PBN"
"14:30:00","TMA_SPLIT",41,"PBN"
"14:40:00","TMA_SPLIT",46,"PBN"
"14:50:00","TMA_SPLIT",45,"PBN"
"15:00:00","TMA_SPLIT",44,"PBN"
"15:10:00","TMA_SPLIT",45,"PBN"
"15:20:00","TMA_SPLIT",43,"PBN"
"15:30:00","TMA_SPLIT",42,"PBN"
"15:40:00","TMA_SPLIT",39,"PBN"
"15:50:00","TMA_SPLIT",43,"PBN"
"16:00:00","TMA_SPLIT",48,"PBN"
"16:10:00","TMA_SPLIT",48,"PBN"
"16:20:00","TMA_SPLIT",43,"PBN"
"16:30:00","TMA_SPLIT",43,"PBN"
"16:40:00","TMA_SPLIT",45,"PBN"
"16:50:00","TMA_SPLIT",42,"PBN"
"17:00:00","TMA_SPLIT",40,"PBN"
"17:10:00","TMA_SPLIT",39,"PBN"
"17:20:00","TMA_SPLIT",41,"PBN"
"17:30:00","TMA_SPLIT",42,"PBN"
"17:40:00","TMA_SPLIT",38,"PBN"
"17:50:00","TMA_SPLIT",39,"PBN"
"18:00:00","TMA_SPLIT",39,"PBN"
"18:10:00","TMA_SPLIT",41,"PBN"
"18:20:00","TMA_SPLIT",40,"PBN"
"18:30:00","TMA_SPLIT",39,"PBN"
"18:40:00","TMA_SPLIT",40,"PBN"
"18:50:00","TMA_SPLIT",43,"PBN"
"19:00:00","TMA_SPLIT",41,"PBN"
"19:10:00","TMA_SPLIT",38,"PBN"
"19:20:00","TMA_SPLIT",36,"PBN"
"19:30:00","TMA_SPLIT",36,"PBN"
"19:40:00","TMA_SPLIT",35,"PBN"
"19:50:00","TMA_SPLIT",33,"PBN"
"20:00:00","TMA_SPLIT",36,"PBN"
"20:10:00","TMA_SPLIT",35,"PBN"
"20:20:00","TMA_SPLIT",35,"PBN"
"20:30:00","TMA_SPLIT",33,"PBN"
"20:40:00","TMA_SPLIT",28,"PBN"
"20:50:00","TMA_SPLIT",25,"PBN"
"21:00:00","TMA_SPLIT",22,"PBN"
"21:10:00","TMA_SPLIT",23,"PBN"
"21:20:00","TMA_SPLIT",21,"PBN"
"21:30:00","TMA_SPLIT",19,"PBN"
"21:40:00","TMA_SPLIT",19,"PBN"
"21:50:00","TMA_SPLIT",20,"PBN"
"22:00:00","TMA_SPLIT",16,"PBN"
"22:10:00","TMA_SPLIT",14,"PBN"
"22:20:00","TMA_SPLIT",12,"PBN"
"22:30:00","TMA_SPLIT",11,"PBN"
"22:40:00","TMA_SPLIT",9,"PBN"
"22:50:00","TMA_SPLIT",6,"PBN"
"23:00:00","TMA_SPLIT",6,"PBN"
"23:10:00","TMA_SPLIT",2,"PBN"
"23:20:00","TMA_SPLIT",1,"PBN"
"23:30:00","TMA_SPLIT",1,"PBN"
"23:40:00","TMA_SPLIT",1,"PBN"
"23:50:00","TMA_SPLIT",1,"PBN"
"00:00:00","TMA_ZADAR",0,"PBN"
"00:10:00","TMA_ZADAR",0,"PBN"
"00:20:00","TMA_ZADAR",0,"PBN"
"00:30:00","TMA_ZADAR",0,"PBN"
"00:40:00","TMA_ZADAR",0,"PBN"
"00:50:00","TMA_ZADAR",0,"PBN"
"01:00:00","TMA_ZADAR",0,"PBN"
"01:10:00","TMA_ZADAR",0,"PBN"
"01:20:00","TMA_ZADAR",0,"PBN"
"01:30:00","TMA_ZADAR",0,"PBN"
"01:40:00","TMA_ZADAR",0,"PBN"
"01:50:00","TMA_ZADAR",0,"PBN"
"02:00:00","TMA_ZADAR",0,"PBN"
"02:10:00","TMA_ZADAR",0,"PBN"
"02:20:00","TMA_ZADAR",0,"PBN"
"02:30:00","TMA_ZADAR",0,"PBN"
"02:40:00","TMA_ZADAR",0,"PBN"
"02:50:00","TMA_ZADAR",0,"PBN"
"03:00:00","TMA_ZADAR",0,"PBN"
"03:10:00","TMA_ZADAR",0,"PBN"
"03:20:00","TMA_ZADAR",0,"PBN"
"03:30:00","TMA_ZADAR",0,"PBN"
"03:40:00","TMA_ZADAR",0,"PBN"
"03:50:00","TMA_ZADAR",0,"PBN"
"04:00:00","TMA_ZADAR",2,"PBN"
"04:10:00","TMA_ZADAR",2,"PBN"
"04:20:00","TMA_ZADAR",2,"PBN"
"04:30:00","TMA_ZADAR",3,"PBN"
"04:40:00","TMA_ZADAR",4,"PBN"
"04:50:00","TMA_ZADAR",4,"PBN"
"05:00:00","TMA_ZADAR",4,"PBN"
"05:10:00","TMA_ZADAR",4,"PBN"
"05:20:00","TMA_ZADAR",7,"PBN"
"05:30:00","TMA_ZADAR",8,"PBN"
"05:40:00","TMA_ZADAR",10,"PBN"
"05:50:00","TMA_ZADAR",12,"PBN"
"06:00:00","TMA_ZADAR",13,"PBN"
"06:10:00","TMA_ZADAR",13,"PBN"
"06:20:00","TMA_ZADAR",11,"PBN"
"06:30:00","TMA_ZADAR",11,"PBN"
"06:40:00","TMA_ZADAR",11,"PBN"
"06:50:00","TMA_ZADAR",9,"PBN"
