"Time","Sector","Entries","Scenario","Runway"
"15:50","TMA_PULA",5,"Current","1"
"15:50","TMA_DUBROVNIK",11,"Current","1"
"15:50","TMA_SPLIT",18,"Current","1"
"15:50","TMA_ZADAR",4,"Current","1"
"15:50","TMA_OSIJEK",0,"Current","1"
"16:00","TMA_ZAGREB",7,"Current","1"
"16:00","TMA_PULA",5,"Current","1"
"16:00","TMA_DUBROVNIK",8,"Current","1"
"16:00","TMA_SPLIT",19,"Current","1"
"16:00","TMA_ZADAR",2,"Current","1"
"16:00","TMA_OSIJEK",0,"Current","1"
"16:10","TMA_ZAGREB",5,"Current","1"
"16:10","TMA_PULA",6,"Current","1"
"16:10","TMA_DUBROVNIK",8,"Current","1"
"16:10","TMA_SPLIT",18,"Current","1"
"16:10","TMA_ZADAR",1,"Current","1"
"16:10","TMA_OSIJEK",0,"Current","1"
"16:20","TMA_ZAGREB",3,"Current","1"
"16:20","TMA_PULA",5,"Current","1"
"16:20","TMA_DUBROVNIK",10,"Current","1"
"16:20","TMA_SPLIT",18,"Current","1"
"16:20","TMA_ZADAR",2,"Current","1"
"16:20","TMA_OSIJEK",0,"Current","1"
"16:30","TMA_ZAGREB",4,"Current","1"
"16:30","TMA_PULA",4,"Current","1"
"16:30","TMA_DUBROVNIK",10,"Current","1"
"16:30","TMA_SPLIT",19,"Current","1"
"16:30","TMA_ZADAR",3,"Current","1"
"16:30","TMA_OSIJEK",0,"Current","1"
"16:40","TMA_ZAGREB",3,"Current","1"
"16:40","TMA_PULA",6,"Current","1"
"16:40","TMA_DUBROVNIK",13,"Current","1"
"16:40","TMA_SPLIT",17,"Current","1"
"16:40","TMA_ZADAR",2,"Current","1"
"16:40","TMA_OSIJEK",0,"Current","1"
"16:50","TMA_ZAGREB",5,"Current","1"
"16:50","TMA_PULA",9,"Current","1"
"16:50","TMA_DUBROVNIK",14,"Current","1"
"16:50","TMA_SPLIT",15,"Current","1"
"16:50","TMA_ZADAR",2,"Current","1"
"16:50","TMA_OSIJEK",0,"Current","1"
"17:00","TMA_ZAGREB",5,"Current","1"
"17:00","TMA_PULA",10,"Current","1"
"17:00","TMA_DUBROVNIK",11,"Current","1"
"17:00","TMA_SPLIT",17,"Current","1"
"17:00","TMA_ZADAR",3,"Current","1"
"17:00","TMA_OSIJEK",0,"Current","1"
"17:10","TMA_ZAGREB",8,"Current","1"
"17:10","TMA_PULA",13,"Current","1"
"17:10","TMA_DUBROVNIK",10,"Current","1"
"17:10","TMA_SPLIT",16,"Current","1"
"17:10","TMA_ZADAR",3,"Current","1"
"17:10","TMA_OSIJEK",0,"Current","1"
"17:20","TMA_ZAGREB",8,"Current","1"
"17:20","TMA_PULA",12,"Current","1"
"17:20","TMA_DUBROVNIK",12,"Current","1"
"17:20","TMA_SPLIT",17,"Current","1"
"17:20","TMA_ZADAR",2,"Current","1"
"17:20","TMA_OSIJEK",0,"Current","1"
"17:30","TMA_ZAGREB",7,"Current","1"
"17:30","TMA_PULA",11,"Current","1"
"17:30","TMA_DUBROVNIK",12,"Current","1"
"17:30","TMA_SPLIT",15,"Current","1"
"17:30","TMA_ZADAR",3,"Current","1"
"17:30","TMA_OSIJEK",0,"Current","1"
"17:40","TMA_ZAGREB",8,"Current","1"
"17:40","TMA_PULA",10,"Current","1"
"17:40","TMA_DUBROVNIK",9,"Current","1"
"17:40","TMA_SPLIT",14,"Current","1"
"17:40","TMA_ZADAR",3,"Current","1"
"17:40","TMA_OSIJEK",0,"Current","1"
"17:50","TMA_ZAGREB",7,"Current","1"
"17:50","TMA_PULA",11,"Current","1"
"17:50","TMA_DUBROVNIK",9,"Current","1"
"17:50","TMA_SPLIT",16,"Current","1"
"17:50","TMA_ZADAR",3,"Current","1"
"17:50","TMA_OSIJEK",0,"Current","1"
"18:00","TMA_ZAGREB",8,"Current","1"
"18:00","TMA_PULA",10,"Current","1"
"18:00","TMA_DUBROVNIK",10,"Current","1"
"18:00","TMA_SPLIT",16,"Current","1"
"18:00","TMA_ZADAR",4,"Current","1"
"18:00","TMA_OSIJEK",0,"Current","1"
"18:10","TMA_ZAGREB",4,"Current","1"
"18:10","TMA_PULA",6,"Current","1"
"18:10","TMA_DUBROVNIK",11,"Current","1"
"18:10","TMA_SPLIT",17,"Current","1"
"18:10","TMA_ZADAR",5,"Current","1"
"18:10","TMA_OSIJEK",0,"Current","1"
"18:20","TMA_ZAGREB",5,"Current","1"
"18:20","TMA_PULA",6,"Current","1"
"18:20","TMA_DUBROVNIK",10,"Current","1"
"18:20","TMA_SPLIT",15,"Current","1"
"18:20","TMA_ZADAR",6,"Current","1"
"18:20","TMA_OSIJEK",0,"Current","1"
"18:30","TMA_ZAGREB",5,"Current","1"
"18:30","TMA_PULA",10,"Current","1"
"18:30","TMA_DUBROVNIK",14,"Current","1"
"18:30","TMA_SPLIT",16,"Current","1"
"18:30","TMA_ZADAR",6,"Current","1"
"18:30","TMA_OSIJEK",0,"Current","1"
"18:40","TMA_ZAGREB",4,"Current","1"
"18:40","TMA_PULA",14,"Current","1"
"18:40","TMA_DUBROVNIK",15,"Current","1"
"18:40","TMA_SPLIT",18,"Current","1"
"18:40","TMA_ZADAR",6,"Current","1"
"18:40","TMA_OSIJEK",0,"Current","1"
"18:50","TMA_ZAGREB",4,"Current","1"
"18:50","TMA_PULA",11,"Current","1"
"18:50","TMA_DUBROVNIK",16,"Current","1"
"18:50","TMA_SPLIT",17,"Current","1"
"18:50","TMA_ZADAR",7,"Current","1"
"18:50","TMA_OSIJEK",1,"Current","1"
"19:00","TMA_ZAGREB",6,"Current","1"
"19:00","TMA_PULA",13,"Current","1"
"19:00","TMA_DUBROVNIK",14,"Current","1"
"19:00","TMA_SPLIT",14,"Current","1"
"19:00","TMA_ZADAR",5,"Current","1"
"19:00","TMA_OSIJEK",1,"Current","1"
"19:10","TMA_ZAGREB",7,"Current","1"
"19:10","TMA_PULA",13,"Current","1"
"19:10","TMA_DUBROVNIK",14,"Current","1"
"19:10","TMA_SPLIT",17,"Current","1"
"19:10","TMA_ZADAR",6,"Current","1"
"19:10","TMA_OSIJEK",1,"Current","1"
"19:20","TMA_ZAGREB",6,"Current","1"
"19:20","TMA_PULA",14,"Current","1"
"19:20","TMA_DUBROVNIK",11,"Current","1"
"19:20","TMA_SPLIT",16,"Current","1"
"19:20","TMA_ZADAR",6,"Current","1"
"19:20","TMA_OSIJEK",2,"Current","1"
"19:30","TMA_ZAGREB",7,"Current","1"
"19:30","TMA_PULA",11,"Current","1"
"19:30","TMA_DUBROVNIK",10,"Current","1"
"19:30","TMA_SPLIT",16,"Current","1"
"19:30","TMA_ZADAR",5,"Current","1"
"19:30","TMA_OSIJEK",2,"Current","1"
"19:40","TMA_ZAGREB",9,"Current","1"
"19:40","TMA_PULA",7,"Current","1"
"19:40","TMA_DUBROVNIK",11,"Current","1"
"19:40","TMA_SPLIT",15,"Current","1"
"19:40","TMA_ZADAR",6,"Current","1"
"19:40","TMA_OSIJEK",2,"Current","1"
"19:50","TMA_ZAGREB",8,"Current","1"
"19:50","TMA_PULA",6,"Current","1"
"19:50","TMA_DUBROVNIK",11,"Current","1"
"19:50","TMA_SPLIT",15,"Current","1"
"19:50","TMA_ZADAR",5,"Current","1"
"19:50","TMA_OSIJEK",1,"Current","1"
"20:00","TMA_ZAGREB",9,"Current","1"
"20:00","TMA_PULA",5,"Current","1"
"20:00","TMA_DUBROVNIK",12,"Current","1"
"20:00","TMA_SPLIT",15,"Current","1"
"20:00","TMA_ZADAR",5,"Current","1"
"20:00","TMA_OSIJEK",1,"Current","1"
"20:10","TMA_ZAGREB",9,"Current","1"
"20:10","TMA_PULA",4,"Current","1"
"20:10","TMA_DUBROVNIK",12,"Current","1"
"20:10","TMA_SPLIT",13,"Current","1"
"20:10","TMA_ZADAR",3,"Current","1"
"20:10","TMA_OSIJEK",2,"Current","1"
"20:20","TMA_ZAGREB",11,"Current","1"
"20:20","TMA_PULA",4,"Current","1"
"20:20","TMA_DUBROVNIK",13,"Current","1"
"20:20","TMA_SPLIT",13,"Current","1"
"20:20","TMA_ZADAR",3,"Current","1"
"20:20","TMA_OSIJEK",1,"Current","1"
"20:30","TMA_ZAGREB",10,"Current","1"
"20:30","TMA_PULA",4,"Current","1"
"20:30","TMA_DUBROVNIK",11,"Current","1"
"20:30","TMA_SPLIT",13,"Current","1"
"20:30","TMA_ZADAR",3,"Current","1"
"20:30","TMA_OSIJEK",1,"Current","1"
"20:40","TMA_ZAGREB",10,"Current","1"
"20:40","TMA_PULA",4,"Current","1"
"20:40","TMA_DUBROVNIK",9,"Current","1"
"20:40","TMA_SPLIT",12,"Current","1"
"20:40","TMA_ZADAR",2,"Current","1"
"20:40","TMA_OSIJEK",1,"Current","1"
"20:50","TMA_ZAGREB",12,"Current","1"
"20:50","TMA_PULA",4,"Current","1"
"20:50","TMA_DUBROVNIK",7,"Current","1"
"20:50","TMA_SPLIT",12,"Current","1"
"20:50","TMA_ZADAR",3,"Current","1"
"20:50","TMA_OSIJEK",1,"Current","1"
"21:00","TMA_ZAGREB",9,"Current","1"
"21:00","TMA_PULA",3,"Current","1"
"21:00","TMA_DUBROVNIK",6,"Current","1"
"21:00","TMA_SPLIT",13,"Current","1"
"21:00","TMA_ZADAR",4,"Current","1"
"21:00","TMA_OSIJEK",1,"Current","1"
"21:10","TMA_ZAGREB",9,"Current","1"
"21:10","TMA_PULA",3,"Current","1"
"21:10","TMA_DUBROVNIK",5,"Current","1"
"21:10","TMA_SPLIT",10,"Current","1"
"21:10","TMA_ZADAR",5,"Current","1"
"21:10","TMA_OSIJEK",0,"Current","1"
"21:20","TMA_ZAGREB",8,"Current","1"
"21:20","TMA_PULA",2,"Current","1"
"21:20","TMA_DUBROVNIK",5,"Current","1"
"21:20","TMA_SPLIT",10,"Current","1"
"21:20","TMA_ZADAR",5,"Current","1"
"21:20","TMA_OSIJEK",0,"Current","1"
"21:30","TMA_ZAGREB",7,"Current","1"
"21:30","TMA_PULA",1,"Current","1"
"21:30","TMA_DUBROVNIK",4,"Current","1"
"21:30","TMA_SPLIT",9,"Current","1"
"21:30","TMA_ZADAR",4,"Current","1"
"21:30","TMA_OSIJEK",0,"Current","1"
"21:40","TMA_ZAGREB",5,"Current","1"
"21:40","TMA_PULA",1,"Current","1"
"21:40","TMA_DUBROVNIK",5,"Current","1"
"21:40","TMA_SPLIT",8,"Current","1"
"21:40","TMA_ZADAR",5,"Current","1"
"21:40","TMA_OSIJEK",0,"Current","1"
"21:50","TMA_ZAGREB",3,"Current","1"
"21:50","TMA_PULA",2,"Current","1"
"21:50","TMA_DUBROVNIK",4,"Current","1"
"21:50","TMA_SPLIT",7,"Current","1"
"21:50","TMA_ZADAR",4,"Current","1"
"21:50","TMA_OSIJEK",0,"Current","1"
"22:00","TMA_ZAGREB",2,"Current","1"
"22:00","TMA_PULA",2,"Current","1"
"22:00","TMA_DUBROVNIK",4,"Current","1"
"22:00","TMA_SPLIT",5,"Current","1"
"22:00","TMA_ZADAR",3,"Current","1"
"22:00","TMA_OSIJEK",0,"Current","1"
"22:10","TMA_ZAGREB",1,"Current","1"
"22:10","TMA_PULA",2,"Current","1"
"22:10","TMA_DUBROVNIK",3,"Current","1"
"22:10","TMA_SPLIT",5,"Current","1"
"22:10","TMA_ZADAR",2,"Current","1"
"22:10","TMA_OSIJEK",0,"Current","1"
"22:20","TMA_ZAGREB",0,"Current","1"
"22:20","TMA_PULA",2,"Current","1"
"22:20","TMA_DUBROVNIK",3,"Current","1"
"22:20","TMA_SPLIT",6,"Current","1"
"22:20","TMA_ZADAR",1,"Current","1"
"22:20","TMA_OSIJEK",0,"Current","1"
"22:30","TMA_ZAGREB",0,"Current","1"
"22:30","TMA_PULA",2,"Current","1"
"22:30","TMA_DUBROVNIK",3,"Current","1"
"22:30","TMA_SPLIT",5,"Current","1"
"22:30","TMA_ZADAR",1,"Current","1"
"22:30","TMA_OSIJEK",0,"Current","1"
"22:40","TMA_ZAGREB",0,"Current","1"
"22:40","TMA_PULA",1,"Current","1"
"22:40","TMA_DUBROVNIK",1,"Current","1"
"22:40","TMA_SPLIT",4,"Current","1"
"22:40","TMA_ZADAR",0,"Current","1"
"22:40","TMA_OSIJEK",0,"Current","1"
"22:50","TMA_ZAGREB",0,"Current","1"
"22:50","TMA_PULA",0,"Current","1"
"22:50","TMA_DUBROVNIK",1,"Current","1"
"22:50","TMA_SPLIT",3,"Current","1"
"22:50","TMA_ZADAR",0,"Current","1"
"22:50","TMA_OSIJEK",0,"Current","1"
"23:00","TMA_ZAGREB",0,"Current","1"
"23:00","TMA_PULA",0,"Current","1"
"23:00","TMA_DUBROVNIK",1,"Current","1"
"23:00","TMA_SPLIT",3,"Current","1"
"23:00","TMA_ZADAR",0,"Current","1"
"23:00","TMA_OSIJEK",0,"Current","1"
"23:10","TMA_ZAGREB",1,"Current","1"
"23:10","TMA_PULA",0,"Current","1"
"23:10","TMA_DUBROVNIK",1,"Current","1"
"23:10","TMA_SPLIT",3,"Current","1"
"23:10","TMA_ZADAR",0,"Current","1"
"23:10","TMA_OSIJEK",0,"Current","1"
"23:20","TMA_ZAGREB",1,"Current","1"
"23:20","TMA_PULA",0,"Current","1"
"23:20","TMA_DUBROVNIK",0,"Current","1"
"23:20","TMA_SPLIT",1,"Current","1"
"23:20","TMA_ZADAR",0,"Current","1"
"23:20","TMA_OSIJEK",0,"Current","1"
"23:30","TMA_ZAGREB",1,"Current","1"
"23:30","TMA_PULA",0,"Current","1"
"23:30","TMA_DUBROVNIK",0,"Current","1"
"23:30","TMA_SPLIT",1,"Current","1"
"23:30","TMA_ZADAR",0,"Current","1"
"23:30","TMA_OSIJEK",0,"Current","1"
"23:40","TMA_ZAGREB",2,"Current","1"
"23:40","TMA_PULA",0,"Current","1"
"23:40","TMA_DUBROVNIK",0,"Current","1"
"23:40","TMA_SPLIT",1,"Current","1"
"23:40","TMA_ZADAR",1,"Current","1"
"23:40","TMA_OSIJEK",0,"Current","1"
"23:50","TMA_ZAGREB",2,"Current","1"
"23:50","TMA_PULA",0,"Current","1"
"23:50","TMA_DUBROVNIK",0,"Current","1"
"23:50","TMA_SPLIT",1,"Current","1"
"23:50","TMA_ZADAR",1,"Current","1"
"23:50","TMA_OSIJEK",0,"Current","1"
"00:10","TMA_ZAGREB",0,"Current","2"
"00:10","TMA_PULA",0,"Current","2"
"00:10","TMA_DUBROVNIK",0,"Current","2"
"00:10","TMA_SPLIT",0,"Current","2"
"00:10","TMA_ZADAR",0,"Current","2"
"00:10","TMA_OSIJEK",0,"Current","2"
"00:20","TMA_ZAGREB",0,"Current","2"
"00:20","TMA_PULA",3,"Current","2"
"00:20","TMA_DUBROVNIK",0,"Current","2"
"00:20","TMA_SPLIT",0,"Current","2"
"00:20","TMA_ZADAR",0,"Current","2"
"00:20","TMA_OSIJEK",0,"Current","2"
"00:30","TMA_ZAGREB",0,"Current","2"
"00:30","TMA_PULA",2,"Current","2"
"00:30","TMA_DUBROVNIK",0,"Current","2"
"00:30","TMA_SPLIT",0,"Current","2"
"00:30","TMA_ZADAR",0,"Current","2"
"00:30","TMA_OSIJEK",0,"Current","2"
"00:40","TMA_ZAGREB",0,"Current","2"
"00:40","TMA_PULA",1,"Current","2"
"00:40","TMA_DUBROVNIK",0,"Current","2"
"00:40","TMA_SPLIT",0,"Current","2"
"00:40","TMA_ZADAR",0,"Current","2"
"00:40","TMA_OSIJEK",0,"Current","2"
"00:50","TMA_ZAGREB",0,"Current","2"
"00:50","TMA_PULA",1,"Current","2"
"00:50","TMA_DUBROVNIK",0,"Current","2"
"00:50","TMA_SPLIT",0,"Current","2"
"00:50","TMA_ZADAR",0,"Current","2"
"00:50","TMA_OSIJEK",0,"Current","2"
"01:00","TMA_ZAGREB",0,"Current","2"
"01:00","TMA_PULA",1,"Current","2"
"01:00","TMA_DUBROVNIK",0,"Current","2"
"01:00","TMA_SPLIT",0,"Current","2"
"01:00","TMA_ZADAR",0,"Current","2"
"01:00","TMA_OSIJEK",0,"Current","2"
"01:10","TMA_ZAGREB",0,"Current","2"
"01:10","TMA_PULA",1,"Current","2"
"01:10","TMA_DUBROVNIK",0,"Current","2"
"01:10","TMA_SPLIT",0,"Current","2"
"01:10","TMA_ZADAR",0,"Current","2"
"01:10","TMA_OSIJEK",0,"Current","2"
"01:20","TMA_ZAGREB",0,"Current","2"
"01:20","TMA_PULA",0,"Current","2"
"01:20","TMA_DUBROVNIK",0,"Current","2"
"01:20","TMA_SPLIT",0,"Current","2"
"01:20","TMA_ZADAR",0,"Current","2"
"01:20","TMA_OSIJEK",0,"Current","2"
"01:30","TMA_ZAGREB",0,"Current","2"
"01:30","TMA_PULA",0,"Current","2"
"01:30","TMA_DUBROVNIK",0,"Current","2"
"01:30","TMA_SPLIT",0,"Current","2"
"01:30","TMA_ZADAR",0,"Current","2"
"01:30","TMA_OSIJEK",0,"Current","2"
"01:40","TMA_ZAGREB",0,"Current","2"
"01:40","TMA_PULA",0,"Current","2"
"01:40","TMA_DUBROVNIK",0,"Current","2"
"01:40","TMA_SPLIT",0,"Current","2"
"01:40","TMA_ZADAR",0,"Current","2"
"01:40","TMA_OSIJEK",0,"Current","2"
"01:50","TMA_ZAGREB",0,"Current","2"
"01:50","TMA_PULA",0,"Current","2"
"01:50","TMA_DUBROVNIK",0,"Current","2"
"01:50","TMA_SPLIT",0,"Current","2"
"01:50","TMA_ZADAR",0,"Current","2"
"01:50","TMA_OSIJEK",0,"Current","2"
"02:00","TMA_ZAGREB",0,"Current","2"
"02:00","TMA_PULA",0,"Current","2"
"02:00","TMA_DUBROVNIK",0,"Current","2"
"02:00","TMA_SPLIT",0,"Current","2"
"02:00","TMA_ZADAR",0,"Current","2"
"02:00","TMA_OSIJEK",0,"Current","2"
"02:10","TMA_ZAGREB",0,"Current","2"
"02:10","TMA_PULA",0,"Current","2"
"02:10","TMA_DUBROVNIK",0,"Current","2"
"02:10","TMA_SPLIT",0,"Current","2"
"02:10","TMA_ZADAR",0,"Current","2"
"02:10","TMA_OSIJEK",0,"Current","2"
"02:20","TMA_ZAGREB",0,"Current","2"
"02:20","TMA_PULA",0,"Current","2"
"02:20","TMA_DUBROVNIK",0,"Current","2"
"02:20","TMA_SPLIT",0,"Current","2"
"02:20","TMA_ZADAR",0,"Current","2"
"02:20","TMA_OSIJEK",0,"Current","2"
"02:30","TMA_ZAGREB",0,"Current","2"
"02:30","TMA_PULA",0,"Current","2"
"02:30","TMA_DUBROVNIK",0,"Current","2"
"02:30","TMA_SPLIT",0,"Current","2"
"02:30","TMA_ZADAR",0,"Current","2"
"02:30","TMA_OSIJEK",0,"Current","2"
"02:40","TMA_ZAGREB",0,"Current","2"
"02:40","TMA_PULA",0,"Current","2"
"02:40","TMA_DUBROVNIK",0,"Current","2"
"02:40","TMA_SPLIT",0,"Current","2"
"02:40","TMA_ZADAR",0,"Current","2"
"02:40","TMA_OSIJEK",0,"Current","2"
"02:50","TMA_ZAGREB",0,"Current","2"
"02:50","TMA_PULA",0,"Current","2"
"02:50","TMA_DUBROVNIK",0,"Current","2"
"02:50","TMA_SPLIT",0,"Current","2"
"02:50","TMA_ZADAR",0,"Current","2"
"02:50","TMA_OSIJEK",0,"Current","2"
"03:00","TMA_ZAGREB",0,"Current","2"
"03:00","TMA_PULA",0,"Current","2"
"03:00","TMA_DUBROVNIK",0,"Current","2"
"03:00","TMA_SPLIT",0,"Current","2"
"03:00","TMA_ZADAR",0,"Current","2"
"03:00","TMA_OSIJEK",0,"Current","2"
"03:10","TMA_ZAGREB",0,"Current","2"
"03:10","TMA_PULA",0,"Current","2"
"03:10","TMA_DUBROVNIK",0,"Current","2"
"03:10","TMA_SPLIT",0,"Current","2"
"03:10","TMA_ZADAR",0,"Current","2"
"03:10","TMA_OSIJEK",0,"Current","2"
"03:20","TMA_ZAGREB",1,"Current","2"
"03:20","TMA_PULA",0,"Current","2"
"03:20","TMA_DUBROVNIK",0,"Current","2"
"03:20","TMA_SPLIT",0,"Current","2"
"03:20","TMA_ZADAR",0,"Current","2"
"03:20","TMA_OSIJEK",0,"Current","2"
"03:30","TMA_ZAGREB",1,"Current","2"
"03:30","TMA_PULA",0,"Current","2"
"03:30","TMA_DUBROVNIK",0,"Current","2"
"03:30","TMA_SPLIT",0,"Current","2"
"03:30","TMA_ZADAR",0,"Current","2"
"03:30","TMA_OSIJEK",0,"Current","2"
"03:40","TMA_ZAGREB",1,"Current","2"
"03:40","TMA_PULA",0,"Current","2"
"03:40","TMA_DUBROVNIK",0,"Current","2"
"03:40","TMA_SPLIT",0,"Current","2"
"03:40","TMA_ZADAR",0,"Current","2"
"03:40","TMA_OSIJEK",0,"Current","2"
"03:50","TMA_ZAGREB",1,"Current","2"
"03:50","TMA_PULA",0,"Current","2"
"03:50","TMA_DUBROVNIK",0,"Current","2"
"03:50","TMA_SPLIT",1,"Current","2"
"03:50","TMA_ZADAR",0,"Current","2"
"03:50","TMA_OSIJEK",0,"Current","2"
"04:00","TMA_ZAGREB",1,"Current","2"
"04:00","TMA_PULA",0,"Current","2"
"04:00","TMA_DUBROVNIK",0,"Current","2"
"04:00","TMA_SPLIT",1,"Current","2"
"04:00","TMA_ZADAR",1,"Current","2"
"04:00","TMA_OSIJEK",0,"Current","2"
"04:10","TMA_ZAGREB",1,"Current","2"
"04:10","TMA_PULA",0,"Current","2"
"04:10","TMA_DUBROVNIK",0,"Current","2"
"04:10","TMA_SPLIT",1,"Current","2"
"04:10","TMA_ZADAR",1,"Current","2"
"04:10","TMA_OSIJEK",0,"Current","2"
"04:20","TMA_ZAGREB",1,"Current","2"
"04:20","TMA_PULA",0,"Current","2"
"04:20","TMA_DUBROVNIK",0,"Current","2"
"04:20","TMA_SPLIT",1,"Current","2"
"04:20","TMA_ZADAR",1,"Current","2"
"04:20","TMA_OSIJEK",1,"Current","2"
"04:30","TMA_ZAGREB",1,"Current","2"
"04:30","TMA_PULA",1,"Current","2"
"04:30","TMA_DUBROVNIK",0,"Current","2"
"04:30","TMA_SPLIT",1,"Current","2"
"04:30","TMA_ZADAR",2,"Current","2"
"04:30","TMA_OSIJEK",1,"Current","2"
"04:40","TMA_ZAGREB",2,"Current","2"
"04:40","TMA_PULA",1,"Current","2"
"04:40","TMA_DUBROVNIK",1,"Current","2"
"04:40","TMA_SPLIT",2,"Current","2"
"04:40","TMA_ZADAR",2,"Current","2"
"04:40","TMA_OSIJEK",1,"Current","2"
"04:50","TMA_ZAGREB",3,"Current","2"
"04:50","TMA_PULA",1,"Current","2"
"04:50","TMA_DUBROVNIK",1,"Current","2"
"04:50","TMA_SPLIT",3,"Current","2"
"04:50","TMA_ZADAR",2,"Current","2"
"04:50","TMA_OSIJEK",1,"Current","2"
"05:00","TMA_ZAGREB",5,"Current","2"
"05:00","TMA_PULA",1,"Current","2"
"05:00","TMA_DUBROVNIK",1,"Current","2"
"05:00","TMA_SPLIT",4,"Current","2"
"05:00","TMA_ZADAR",2,"Current","2"
"05:00","TMA_OSIJEK",1,"Current","2"
"05:10","TMA_ZAGREB",6,"Current","2"
"05:10","TMA_PULA",3,"Current","2"
"05:10","TMA_DUBROVNIK",2,"Current","2"
"05:10","TMA_SPLIT",5,"Current","2"
"05:10","TMA_ZADAR",2,"Current","2"
"05:10","TMA_OSIJEK",1,"Current","2"
"05:20","TMA_ZAGREB",7,"Current","2"
"05:20","TMA_PULA",4,"Current","2"
"05:20","TMA_DUBROVNIK",4,"Current","2"
"05:20","TMA_SPLIT",7,"Current","2"
"05:20","TMA_ZADAR",4,"Current","2"
"05:20","TMA_OSIJEK",0,"Current","2"
"05:30","TMA_ZAGREB",9,"Current","2"
"05:30","TMA_PULA",4,"Current","2"
"05:30","TMA_DUBROVNIK",5,"Current","2"
"05:30","TMA_SPLIT",8,"Current","2"
"05:30","TMA_ZADAR",6,"Current","2"
"05:30","TMA_OSIJEK",0,"Current","2"
"05:40","TMA_ZAGREB",12,"Current","2"
"05:40","TMA_PULA",5,"Current","2"
"05:40","TMA_DUBROVNIK",4,"Current","2"
"05:40","TMA_SPLIT",8,"Current","2"
"05:40","TMA_ZADAR",8,"Current","2"
"05:40","TMA_OSIJEK",0,"Current","2"
"05:50","TMA_ZAGREB",13,"Current","2"
"05:50","TMA_PULA",6,"Current","2"
"05:50","TMA_DUBROVNIK",6,"Current","2"
"05:50","TMA_SPLIT",8,"Current","2"
"05:50","TMA_ZADAR",8,"Current","2"
"05:50","TMA_OSIJEK",0,"Current","2"
"06:00","TMA_ZAGREB",12,"Current","2"
"06:00","TMA_PULA",6,"Current","2"
"06:00","TMA_DUBROVNIK",8,"Current","2"
"06:00","TMA_SPLIT",7,"Current","2"
"06:00","TMA_ZADAR",8,"Current","2"
"06:00","TMA_OSIJEK",0,"Current","2"
"06:10","TMA_ZAGREB",13,"Current","2"
"06:10","TMA_PULA",5,"Current","2"
"06:10","TMA_DUBROVNIK",9,"Current","2"
"06:10","TMA_SPLIT",10,"Current","2"
"06:10","TMA_ZADAR",8,"Current","2"
"06:10","TMA_OSIJEK",0,"Current","2"
"06:20","TMA_ZAGREB",12,"Current","2"
"06:20","TMA_PULA",5,"Current","2"
"06:20","TMA_DUBROVNIK",9,"Current","2"
"06:20","TMA_SPLIT",11,"Current","2"
"06:20","TMA_ZADAR",7,"Current","2"
"06:20","TMA_OSIJEK",0,"Current","2"
"06:30","TMA_ZAGREB",13,"Current","2"
"06:30","TMA_PULA",5,"Current","2"
"06:30","TMA_DUBROVNIK",8,"Current","2"
"06:30","TMA_SPLIT",15,"Current","2"
"06:30","TMA_ZADAR",5,"Current","2"
"06:30","TMA_OSIJEK",0,"Current","2"
"06:40","TMA_ZAGREB",10,"Current","2"
"06:40","TMA_PULA",6,"Current","2"
"06:40","TMA_DUBROVNIK",10,"Current","2"
"06:40","TMA_SPLIT",17,"Current","2"
"06:40","TMA_ZADAR",5,"Current","2"
"06:40","TMA_OSIJEK",1,"Current","2"
"06:50","TMA_ZAGREB",10,"Current","2"
"06:50","TMA_PULA",7,"Current","2"
"06:50","TMA_DUBROVNIK",9,"Current","2"
"06:50","TMA_SPLIT",16,"Current","2"
"06:50","TMA_ZADAR",5,"Current","2"
"06:50","TMA_OSIJEK",1,"Current","2"
"07:00","TMA_ZAGREB",13,"Current","2"
"07:00","TMA_PULA",9,"Current","2"
"07:00","TMA_DUBROVNIK",11,"Current","2"
"07:00","TMA_SPLIT",21,"Current","2"
"07:00","TMA_ZADAR",8,"Current","2"
"07:00","TMA_OSIJEK",1,"Current","2"
"07:10","TMA_ZAGREB",12,"Current","2"
"07:10","TMA_PULA",9,"Current","2"
"07:10","TMA_DUBROVNIK",11,"Current","2"
"07:10","TMA_SPLIT",18,"Current","2"
"07:10","TMA_ZADAR",10,"Current","2"
"07:10","TMA_OSIJEK",1,"Current","2"
"07:20","TMA_ZAGREB",11,"Current","2"
"07:20","TMA_PULA",13,"Current","2"
"07:20","TMA_DUBROVNIK",11,"Current","2"
"07:20","TMA_SPLIT",18,"Current","2"
"07:20","TMA_ZADAR",10,"Current","2"
"07:20","TMA_OSIJEK",1,"Current","2"
"07:30","TMA_ZAGREB",10,"Current","2"
"07:30","TMA_PULA",14,"Current","2"
"07:30","TMA_DUBROVNIK",14,"Current","2"
"07:30","TMA_SPLIT",15,"Current","2"
"07:30","TMA_ZADAR",10,"Current","2"
"07:30","TMA_OSIJEK",1,"Current","2"
"07:40","TMA_ZAGREB",14,"Current","2"
"07:40","TMA_PULA",17,"Current","2"
"07:40","TMA_DUBROVNIK",15,"Current","2"
"07:40","TMA_SPLIT",15,"Current","2"
"07:40","TMA_ZADAR",8,"Current","2"
"07:40","TMA_OSIJEK",1,"Current","2"
"07:50","TMA_ZAGREB",12,"Current","2"
